IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,1999,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,88.55,,,76.93,,100.2,88.6 [76.9-100.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,1999,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,93.74,,,74.33,,113.2,93.7 [74.3-113.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,1999,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,ECU,Ecuador,Year,1999,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,ECU,Ecuador,Year,1999,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,UKR,Ukraine,Year,1999,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,UKR,Ukraine,Year,1999,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GHA,Ghana,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,106.9,,,96.04,,117.7,106.9 [96.0-117.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,IND,India,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,117.9,,,112.9,,122.9,117.9 [112.9-122.9],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,120,,,103.2,,136.8,120.0 [103.2-136.8],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GHA,Ghana,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,129.9,,,106.7,,153.1,129.9 [106.7-153.1],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CMR,Cameroon,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,136.2,,,122.6,,149.9,136.2 [122.6-149.9],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,KEN,Kenya,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,138.5,,,116.9,,160.2,138.5 [116.9-160.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,TGO,Togo,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,139.2,,,131.1,,147.3,139.2 [131.1-147.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,TGO,Togo,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,164.2,,,145.2,,183.3,164.2 [145.2-183.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,164.5,,,134.8,,194.2,164.5 [134.8-194.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CMR,Cameroon,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,177,,,152.7,,201.2,177.0 [152.7-201.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,211.7,,,174.6,,248.7,211.7 [174.6-248.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,215.7,,,203.1,,228.4,215.7 [203.1-228.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,258.3,,,234,,282.5,258.3 [234.0-282.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,NER,Niger,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,289.8,,,273.3,,306.2,289.8 [273.3-306.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,NER,Niger,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,346.8,,,323.8,,369.7,346.8 [323.8-369.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,54.5,,,49.85,,59.15,54.5 [49.9-59.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ZAF,South Africa,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,56.09,,,49.45,,62.73,56.1 [49.4-62.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,58.16,,,50.08,,66.24,58.2 [50.1-66.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ZAF,South Africa,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,58.28,,,45.11,,71.44,58.3 [45.1-71.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,GTM,Guatemala,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,58.92,,,49.65,,68.2,58.9 [49.7-68.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,60.55,,,46.27,,74.83,60.6 [46.3-74.8],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,66.84,,,47.13,,86.54,66.8 [47.1-86.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,GTM,Guatemala,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,86.34,,,62.06,,110.6,86.3 [62.1-110.6],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,IND,India,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,94.41,,,91.55,,97.26,94.4 [91.5-97.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,94.91,,,87.23,,102.6,94.9 [87.2-102.6],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,KEN,Kenya,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,97.18,,,86.09,,108.3,97.2 [86.1-108.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,1998,true,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,1998,true,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,SLV,El Salvador,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,SLV,El Salvador,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,PRY,Paraguay,Year,1998,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,PRY,Paraguay,Year,1998,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,1997,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,107.2,,,72.51,,141.8,107.2 [72.5-141.8],,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,SEN,Senegal,Year,1997,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,134,,,123.9,,144.1,134.0 [123.9-144.1],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,MDG,Madagascar,Year,1997,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,157.2,,,144.2,,170.3,157.2 [144.2-170.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,SEN,Senegal,Year,1997,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,166.7,,,145.5,,188,166.7 [145.5-188.0],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,MDG,Madagascar,Year,1997,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,178.1,,,157,,199.1,178.1 [157.0-199.1],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,1997,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,214.8,,,188.9,,240.6,214.8 [188.9-240.6],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,1997,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,223,,,187.6,,258.5,223.0 [187.6-258.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,1997,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,32.1,,,28.14,,36.06,32.1 [28.1-36.1],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,1997,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,45.34,,,37.27,,53.4,45.3 [37.3-53.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,1997,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,50.15,,,31.94,,68.36,50.2 [31.9-68.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,1997,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,53.21,,,48.19,,58.24,53.2 [48.2-58.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,1997,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,53.73,,,38.14,,69.32,53.7 [38.1-69.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,1997,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,63.01,,,54.37,,71.65,63.0 [54.4-71.6],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,1997,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,68.28,,,63.03,,73.52,68.3 [63.0-73.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,1997,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,72.35,,,60.16,,84.54,72.3 [60.2-84.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,1997,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,82.93,,,70.12,,95.74,82.9 [70.1-95.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,1997,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,1997,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,COM,Comoros,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,107.9,,,94.77,,121,107.9 [94.8-121.0],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,119.1,,,110.5,,127.7,119.1 [110.5-127.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,134.4,,,124.8,,143.9,134.4 [124.8-143.9],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,137,,,124.7,,149.3,137.0 [124.7-149.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,137.7,,,127,,148.4,137.7 [127.0-148.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,COM,Comoros,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,141,,,104.4,,177.6,141.0 [104.4-177.6],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,157.5,,,142,,172.9,157.5 [142.0-172.9],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,174.2,,,155.1,,193.3,174.2 [155.1-193.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,BEN,Benin,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,179.4,,,168.5,,190.3,179.4 [168.5-190.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ZMB,Zambia,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,179.9,,,169.9,,189.9,179.9 [169.9-189.9],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,TCD,Chad,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,195.4,,,183.7,,207.2,195.4 [183.7-207.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,BEN,Benin,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,206.7,,,182.2,,231.3,206.7 [182.2-231.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,TCD,Chad,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,213.8,,,195.1,,232.5,213.8 [195.1-232.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ZMB,Zambia,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,231.8,,,213.3,,250.3,231.8 [213.3-250.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,BRA,Brazil,Year,1996,true,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,54.72,,,48.93,,60.51,54.7 [48.9-60.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,54.87,,,45.71,,64.02,54.9 [45.7-64.0],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,54.91,,,47.99,,61.83,54.9 [48.0-61.8],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,59.2,,,36.39,,82.02,59.2 [36.4-82.0],,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,BRA,Brazil,Year,1996,true,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,64.18,,,51.63,,76.73,64.2 [51.6-76.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,PER,Peru,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,65.83,,,61.15,,70.5,65.8 [61.1-70.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,PER,Peru,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,79.33,,,69.96,,88.7,79.3 [70.0-88.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,79.41,,,62.42,,96.39,79.4 [62.4-96.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,HND,Honduras,Year,1996,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,HND,Honduras,Year,1996,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,GTM,Guatemala,Year,1995,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,100.4,,,85.56,,115.2,100.4 [85.6-115.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,1995,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,128.1,,,112.8,,143.5,128.1 [112.8-143.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,UGA,Uganda,Year,1995,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,144.1,,,132.7,,155.5,144.1 [132.7-155.5],,,EN,2022-05-25T22:00:00.000Z
